"fraction","season","year","month","weekday","hour","holiday","temperature","feelslike","windspeed","humidity","weather"
0.196969696969697,"fall",2012,"Sep","Tuesday",11,"No",30.34,34.85,19,70,"mist"
0.18815331010453,"fall",2012,"Sep","Tuesday",12,"No",31.16,36.365,19,70,"clear"
0.261818181818182,"fall",2012,"Sep","Tuesday",13,"No",32.8,37.88,30,55,"clear"
0.262773722627737,"fall",2012,"Sep","Tuesday",14,"No",32.8,37.88,28,55,"clear"
0.232876712328767,"fall",2012,"Sep","Tuesday",15,"No",32.8,38.635,31,59,"clear"
0.133187772925764,"fall",2012,"Sep","Tuesday",16,"No",31.16,36.365,28,70,"clear"
0.128504672897196,"fall",2012,"Sep","Tuesday",17,"No",31.16,36.365,24,70,"clear"
0.112038140643623,"fall",2012,"Sep","Tuesday",18,"No",31.16,37.12,15,75,"clear"
0.0905797101449275,"fall",2012,"Sep","Tuesday",19,"No",31.16,36.365,15,70,"clear"
0.122077922077922,"fall",2012,"Sep","Tuesday",20,"No",30.34,34.85,17,70,"clear"
0.104477611940299,"fall",2012,"Sep","Tuesday",21,"No",30.34,35.605,17,74,"clear"
0.139664804469274,"fall",2012,"Sep","Tuesday",22,"No",30.34,34.85,19,70,"clear"
0.126315789473684,"fall",2012,"Sep","Tuesday",23,"No",29.52,34.85,20,74,"clear"
0.27027027027027,"fall",2012,"Sep","Wednesday",0,"No",29.52,34.85,17,74,"clear"
0.153846153846154,"fall",2012,"Sep","Wednesday",1,"No",28.7,33.335,13,84,"clear"
0,"fall",2012,"Sep","Wednesday",2,"No",28.7,33.335,13,84,"clear"
0,"fall",2012,"Sep","Wednesday",3,"No",28.7,33.335,19,79,"clear"
0.4,"fall",2012,"Sep","Wednesday",4,"No",28.7,33.335,19,79,"clear"
0.025,"fall",2012,"Sep","Wednesday",5,"No",28.7,33.335,20,79,"mist"
0.0333333333333333,"fall",2012,"Sep","Wednesday",6,"No",28.7,33.335,19,79,"clear"
0.022,"fall",2012,"Sep","Wednesday",7,"No",28.7,33.335,17,79,"mist"
0.0455172413793103,"fall",2012,"Sep","Wednesday",8,"No",29.52,34.85,13,74,"clear"
0.0931034482758621,"fall",2012,"Sep","Wednesday",9,"No",30.34,34.85,17,70,"clear"
0.229787234042553,"fall",2012,"Sep","Wednesday",10,"No",31.16,36.365,11,70,"mist"
0.28110599078341,"fall",2012,"Sep","Wednesday",11,"No",31.98,37.12,11,62,"mist"
0.184210526315789,"fall",2012,"Sep","Wednesday",12,"No",31.98,38.635,7,70,"clear"
0.213675213675214,"fall",2012,"Sep","Wednesday",13,"No",32.8,39.395,11,63,"clear"
0.161137440758294,"fall",2012,"Sep","Wednesday",14,"No",33.62,39.395,7,56,"clear"
0.16734693877551,"fall",2012,"Sep","Wednesday",15,"No",31.98,38.635,13,70,"clear"
0.2,"fall",2012,"Sep","Wednesday",16,"No",31.16,36.365,17,70,"clear"
0.0961761297798378,"fall",2012,"Sep","Wednesday",17,"No",31.16,36.365,17,66,"clear"
0.0977353992848629,"fall",2012,"Sep","Wednesday",18,"No",31.16,37.12,13,75,"clear"
0.0966767371601208,"fall",2012,"Sep","Wednesday",19,"No",30.34,34.85,11,70,"clear"
0.133495145631068,"fall",2012,"Sep","Wednesday",20,"No",29.52,35.605,11,84,"clear"
0.0608108108108108,"fall",2012,"Sep","Wednesday",21,"No",29.52,34.85,0,79,"clear"
0.17351598173516,"fall",2012,"Sep","Wednesday",22,"No",29.52,34.85,0,79,"clear"
0.16,"fall",2012,"Sep","Wednesday",23,"No",28.7,33.335,6,84,"clear"
0.461538461538462,"fall",2012,"Sep","Thursday",0,"No",28.7,33.335,6,84,"mist"
0.111111111111111,"fall",2012,"Sep","Thursday",1,"No",28.7,33.335,0,84,"mist"
0.125,"fall",2012,"Sep","Thursday",2,"No",29.52,34.85,0,79,"clear"
0,"fall",2012,"Sep","Thursday",3,"No",28.7,33.335,7,84,"clear"
0,"fall",2012,"Sep","Thursday",4,"No",28.7,33.335,6,84,"mist"
0.0789473684210526,"fall",2012,"Sep","Thursday",5,"No",28.7,33.335,13,84,"mist"
0.055,"fall",2012,"Sep","Thursday",6,"No",28.7,33.335,6,84,"mist"
0.0435684647302905,"fall",2012,"Sep","Thursday",7,"No",28.7,33.335,7,84,"mist"
0.0371517027863777,"fall",2012,"Sep","Thursday",8,"No",28.7,33.335,0,79,"lightRainSnow"
0.0650406504065041,"fall",2012,"Sep","Thursday",9,"No",27.06,29.545,9,94,"lightRainSnow"
0.183673469387755,"fall",2012,"Sep","Thursday",10,"No",27.06,29.545,9,94,"lightRainSnow"
0.161290322580645,"fall",2012,"Sep","Thursday",11,"No",28.7,33.335,11,84,"lightRainSnow"
0.0802919708029197,"fall",2012,"Sep","Thursday",12,"No",29.52,34.85,15,79,"mist"
0.204188481675393,"fall",2012,"Sep","Thursday",13,"No",29.52,34.85,7,79,"mist"
0.175925925925926,"fall",2012,"Sep","Thursday",14,"No",30.34,35.605,6,74,"clear"
0.155555555555556,"fall",2012,"Sep","Thursday",15,"No",30.34,34.85,13,66,"clear"
0.100961538461538,"fall",2012,"Sep","Thursday",16,"No",30.34,34.85,15,70,"clear"
0.0829207920792079,"fall",2012,"Sep","Thursday",17,"No",30.34,34.85,17,70,"clear"
0.088622754491018,"fall",2012,"Sep","Thursday",18,"No",29.52,34.09,17,70,"clear"
0.0967741935483871,"fall",2012,"Sep","Thursday",19,"No",27.88,31.82,17,74,"clear"
0.123152709359606,"fall",2012,"Sep","Thursday",20,"No",27.06,30.305,15,78,"clear"
0.117647058823529,"fall",2012,"Sep","Thursday",21,"No",26.24,28.79,11,89,"clear"
0.110599078341014,"fall",2012,"Sep","Thursday",22,"No",26.24,28.79,11,89,"clear"
0.112426035502959,"fall",2012,"Sep","Thursday",23,"No",26.24,28.79,11,89,"clear"
0.177083333333333,"fall",2012,"Sep","Friday",0,"No",26.24,28.79,9,89,"clear"
0.344827586206897,"fall",2012,"Sep","Friday",1,"No",25.42,28.03,7,88,"clear"
0.0909090909090909,"fall",2012,"Sep","Friday",2,"No",25.42,28.79,6,83,"clear"
0,"fall",2012,"Sep","Friday",3,"No",25.42,28.79,6,83,"clear"
0.125,"fall",2012,"Sep","Friday",4,"No",25.42,28.03,0,88,"clear"
0.025,"fall",2012,"Sep","Friday",5,"No",25.42,28.03,0,88,"clear"
0.0357142857142857,"fall",2012,"Sep","Friday",6,"No",25.42,28.03,7,88,"clear"
0.0432098765432099,"fall",2012,"Sep","Friday",7,"No",26.24,28.79,7,89,"clear"
0.0403337969401947,"fall",2012,"Sep","Friday",8,"No",27.06,30.305,7,83,"clear"
0.0959302325581395,"fall",2012,"Sep","Friday",9,"No",28.7,33.335,9,79,"clear"
0.236607142857143,"fall",2012,"Sep","Friday",10,"No",29.52,34.85,9,74,"clear"
0.273648648648649,"fall",2012,"Sep","Friday",11,"No",31.16,35.605,9,62,"clear"
0.235294117647059,"fall",2012,"Sep","Friday",12,"No",31.98,37.12,11,59,"clear"
0.200564971751412,"fall",2012,"Sep","Friday",13,"No",32.8,38.635,17,59,"clear"
0.260869565217391,"fall",2012,"Sep","Friday",14,"No",32.8,38.635,17,59,"clear"
0.199395770392749,"fall",2012,"Sep","Friday",15,"No",32.8,37.88,17,55,"clear"
0.159574468085106,"fall",2012,"Sep","Friday",16,"No",32.8,37.88,19,55,"clear"
0.113989637305699,"fall",2012,"Sep","Friday",17,"No",31.98,37.12,22,59,"clear"
0.119949494949495,"fall",2012,"Sep","Friday",18,"No",31.16,35.605,20,62,"clear"
0.123239436619718,"fall",2012,"Sep","Friday",19,"No",30.34,34.09,19,62,"clear"
0.130434782608696,"fall",2012,"Sep","Friday",20,"No",29.52,34.09,15,66,"clear"
0.182724252491694,"fall",2012,"Sep","Friday",21,"No",28.7,33.335,11,74,"clear"
0.173913043478261,"fall",2012,"Sep","Friday",22,"No",28.7,33.335,15,74,"clear"
0.112903225806452,"fall",2012,"Sep","Friday",23,"No",27.06,29.545,17,89,"clear"
0.133333333333333,"fall",2012,"Sep","Saturday",0,"No",27.06,29.545,17,89,"clear"
0.0854700854700855,"fall",2012,"Sep","Saturday",1,"No",27.06,29.545,19,89,"mist"
0.116883116883117,"fall",2012,"Sep","Saturday",2,"No",27.06,29.545,22,89,"clear"
0.0697674418604651,"fall",2012,"Sep","Saturday",3,"No",27.06,29.545,15,89,"mist"
0.272727272727273,"fall",2012,"Sep","Saturday",4,"No",27.06,29.545,15,94,"mist"
0.133333333333333,"fall",2012,"Sep","Saturday",5,"No",27.06,29.545,17,94,"mist"
0.235294117647059,"fall",2012,"Sep","Saturday",6,"No",27.06,29.545,19,89,"mist"
0.134146341463415,"fall",2012,"Sep","Saturday",7,"No",27.06,29.545,19,89,"clear"
0.143478260869565,"fall",2012,"Sep","Saturday",8,"No",28.7,33.335,22,79,"clear"
0.25,"fall",2012,"Sep","Saturday",9,"No",28.7,33.335,26,74,"clear"
0.23696682464455,"fall",2012,"Sep","Saturday",10,"No",30.34,34.85,26,70,"clear"
0.299307958477509,"fall",2012,"Sep","Saturday",11,"No",31.16,35.605,30,62,"clear"
0.31700288184438,"fall",2012,"Sep","Saturday",12,"No",32.8,37.88,33,55,"clear"
0.348802395209581,"fall",2012,"Sep","Saturday",13,"No",33.62,38.635,35,52,"clear"
0.415335463258786,"fall",2012,"Sep","Saturday",14,"No",33.62,38.635,30,52,"clear"
0.341796875,"fall",2012,"Sep","Saturday",15,"No",22.96,26.515,17,88,"lightRainSnow"
0.166666666666667,"fall",2012,"Sep","Saturday",16,"No",22.96,26.515,13,88,"lightRainSnow"
0.304093567251462,"fall",2012,"Sep","Saturday",17,"No",23.78,27.275,13,83,"lightRainSnow"
0.161676646706587,"fall",2012,"Sep","Saturday",18,"No",23.78,27.275,9,83,"lightRainSnow"
0.130232558139535,"fall",2012,"Sep","Saturday",19,"No",23.78,27.275,7,88,"lightRainSnow"
0.144329896907216,"fall",2012,"Sep","Saturday",20,"No",23.78,27.275,6,88,"mist"
0.143646408839779,"fall",2012,"Sep","Saturday",21,"No",24.6,28.03,11,83,"mist"
0.0927835051546392,"fall",2012,"Sep","Saturday",22,"No",23.78,27.275,20,78,"mist"
0.0902255639097744,"fall",2012,"Sep","Saturday",23,"No",23.78,27.275,11,73,"mist"
0.145161290322581,"fall",2012,"Sep","Sunday",0,"No",22.96,26.515,13,73,"mist"
0.161290322580645,"fall",2012,"Sep","Sunday",1,"No",22.96,26.515,15,73,"clear"
0.15625,"fall",2012,"Sep","Sunday",2,"No",22.14,25.76,19,77,"clear"
0.304347826086957,"fall",2012,"Sep","Sunday",3,"No",22.14,25.76,15,73,"clear"
0.428571428571429,"fall",2012,"Sep","Sunday",4,"No",21.32,25,17,77,"clear"
0.290909090909091,"fall",2012,"Sep","Sunday",5,"No",21.32,25,13,77,"clear"
0.314285714285714,"fall",2012,"Sep","Sunday",6,"No",21.32,25,13,77,"clear"
0.285714285714286,"fall",2012,"Sep","Sunday",7,"No",22.14,25.76,11,73,"clear"
0.158823529411765,"fall",2012,"Sep","Sunday",8,"No",23.78,27.275,15,68,"clear"
0.284280936454849,"fall",2012,"Sep","Sunday",9,"No",25.42,30.305,17,61,"clear"
0.347474747474747,"fall",2012,"Sep","Sunday",10,"No",26.24,31.06,20,57,"clear"
0.331623931623932,"fall",2012,"Sep","Sunday",11,"No",27.06,31.06,17,47,"clear"
0.326287978863937,"fall",2012,"Sep","Sunday",12,"No",27.06,31.06,0,47,"clear"
0.326474622770919,"fall",2012,"Sep","Sunday",13,"No",27.88,31.82,0,39,"clear"
0.358578052550232,"fall",2012,"Sep","Sunday",14,"No",29.52,32.575,19,30,"clear"
0.408045977011494,"fall",2012,"Sep","Sunday",15,"No",29.52,32.575,17,32,"clear"
0.325249643366619,"fall",2012,"Sep","Sunday",16,"No",27.88,31.82,19,36,"clear"
0.317436661698957,"fall",2012,"Sep","Sunday",17,"No",28.7,31.82,17,37,"clear"
0.278571428571429,"fall",2012,"Sep","Sunday",18,"No",27.06,31.06,17,36,"clear"
0.270161290322581,"fall",2012,"Sep","Sunday",19,"No",27.06,31.06,17,36,"clear"
0.25561797752809,"fall",2012,"Sep","Sunday",20,"No",25.42,31.06,19,41,"clear"
0.276699029126214,"fall",2012,"Sep","Sunday",21,"No",24.6,31.06,15,46,"clear"
0.338624338624339,"fall",2012,"Sep","Sunday",22,"No",23.78,27.275,17,49,"clear"
0.239130434782609,"fall",2012,"Sep","Sunday",23,"No",22.96,26.515,19,52,"clear"
0.146341463414634,"fall",2012,"Sep","Monday",0,"No",22.96,26.515,19,52,"clear"
0.388888888888889,"fall",2012,"Sep","Monday",1,"No",22.14,25.76,13,60,"clear"
0.647058823529412,"fall",2012,"Sep","Monday",2,"No",22.14,25.76,24,60,"clear"
0.416666666666667,"fall",2012,"Sep","Monday",3,"No",21.32,25,19,68,"clear"
0.2,"fall",2012,"Sep","Monday",4,"No",21.32,25,19,68,"clear"
0.1,"fall",2012,"Sep","Monday",5,"No",20.5,24.24,17,72,"clear"
0.0444444444444444,"fall",2012,"Sep","Monday",6,"No",20.5,24.24,9,72,"clear"
0.0447427293064877,"fall",2012,"Sep","Monday",7,"No",21.32,25,15,68,"clear"
0.0452054794520548,"fall",2012,"Sep","Monday",8,"No",22.96,26.515,19,60,"clear"
0.110803324099723,"fall",2012,"Sep","Monday",9,"No",24.6,31.06,20,53,"clear"
0.2,"fall",2012,"Sep","Monday",10,"No",25.42,31.06,19,50,"clear"
0.292372881355932,"fall",2012,"Sep","Monday",11,"No",25.42,31.06,20,43,"clear"
0.228915662650602,"fall",2012,"Sep","Monday",12,"No",26.24,31.06,26,44,"clear"
0.222910216718266,"fall",2012,"Sep","Monday",13,"No",26.24,31.06,15,38,"clear"
0.314705882352941,"fall",2012,"Sep","Monday",14,"No",27.06,31.06,19,36,"clear"
0.332369942196532,"fall",2012,"Sep","Monday",15,"No",27.06,31.06,26,31,"clear"
0.221311475409836,"fall",2012,"Sep","Monday",16,"No",27.06,31.06,22,34,"clear"
0.145809414466131,"fall",2012,"Sep","Monday",17,"No",27.06,31.06,22,34,"clear"
0.114669421487603,"fall",2012,"Sep","Monday",18,"No",25.42,31.06,20,35,"clear"
0.11216429699842,"fall",2012,"Sep","Monday",19,"No",25.42,31.06,20,38,"clear"
0.0871794871794872,"fall",2012,"Sep","Monday",20,"No",24.6,31.06,13,40,"clear"
0.101754385964912,"fall",2012,"Sep","Monday",21,"No",22.96,26.515,11,49,"clear"
0.0943396226415094,"fall",2012,"Sep","Monday",22,"No",22.14,25.76,9,52,"clear"
0.0752688172043011,"fall",2012,"Sep","Monday",23,"No",22.14,25.76,0,52,"clear"
0.15625,"fall",2012,"Sep","Tuesday",0,"No",21.32,25,7,59,"clear"
0,"fall",2012,"Sep","Tuesday",1,"No",20.5,24.24,0,63,"clear"
0.166666666666667,"fall",2012,"Sep","Tuesday",2,"No",19.68,23.485,11,77,"clear"
0.125,"fall",2012,"Sep","Tuesday",3,"No",19.68,23.485,9,67,"clear"
0.111111111111111,"fall",2012,"Sep","Tuesday",4,"No",19.68,23.485,7,72,"clear"
0.0681818181818182,"fall",2012,"Sep","Tuesday",5,"No",18.86,22.725,6,72,"clear"
0.0521327014218009,"fall",2012,"Sep","Tuesday",6,"No",18.86,22.725,7,77,"clear"
0.0402684563758389,"fall",2012,"Sep","Tuesday",7,"No",20.5,24.24,7,72,"clear"
0.064,"fall",2012,"Sep","Tuesday",8,"No",22.14,25.76,6,68,"clear"
0.0977653631284916,"fall",2012,"Sep","Tuesday",9,"No",24.6,31.06,0,49,"clear"
0.275510204081633,"fall",2012,"Sep","Tuesday",10,"No",25.42,31.06,0,38,"clear"
0.242914979757085,"fall",2012,"Sep","Tuesday",11,"No",26.24,31.06,6,33,"clear"
0.19620253164557,"fall",2012,"Sep","Tuesday",12,"No",26.24,31.06,0,33,"clear"
0.219512195121951,"fall",2012,"Sep","Tuesday",13,"No",27.06,31.06,6,29,"clear"
0.290196078431373,"fall",2012,"Sep","Tuesday",14,"No",27.88,31.06,6,30,"clear"
0.223926380368098,"fall",2012,"Sep","Tuesday",15,"No",28.7,31.82,7,28,"clear"
0.184701492537313,"fall",2012,"Sep","Tuesday",16,"No",28.7,31.82,9,28,"clear"
0.17319587628866,"fall",2012,"Sep","Tuesday",17,"No",28.7,31.82,0,28,"clear"
0.125427594070696,"fall",2012,"Sep","Tuesday",18,"No",26.24,31.06,11,36,"clear"
0.0939597315436242,"fall",2012,"Sep","Tuesday",19,"No",25.42,31.06,13,41,"clear"
0.0867678958785249,"fall",2012,"Sep","Tuesday",20,"No",23.78,27.275,9,56,"clear"
0.0903225806451613,"fall",2012,"Sep","Tuesday",21,"No",22.96,26.515,7,60,"clear"
0.125,"fall",2012,"Sep","Tuesday",22,"No",22.96,26.515,7,64,"clear"
0.165137614678899,"fall",2012,"Sep","Tuesday",23,"No",22.14,25.76,7,68,"clear"
0.163265306122449,"fall",2012,"Sep","Wednesday",0,"No",21.32,25,7,72,"clear"
0.0952380952380952,"fall",2012,"Sep","Wednesday",1,"No",21.32,25,7,72,"clear"
0.181818181818182,"fall",2012,"Sep","Wednesday",2,"No",21.32,25,6,72,"clear"
0,"fall",2012,"Sep","Wednesday",3,"No",20.5,24.24,6,77,"clear"
0,"fall",2012,"Sep","Wednesday",4,"No",20.5,24.24,6,72,"clear"
0.0833333333333333,"fall",2012,"Sep","Wednesday",5,"No",20.5,24.24,6,72,"clear"
0.0292682926829268,"fall",2012,"Sep","Wednesday",6,"No",20.5,24.24,6,72,"clear"
0.0430879712746858,"fall",2012,"Sep","Wednesday",7,"No",21.32,25,0,72,"clear"
0.0558441558441558,"fall",2012,"Sep","Wednesday",8,"No",22.96,26.515,7,64,"clear"
0.152439024390244,"fall",2012,"Sep","Wednesday",9,"No",24.6,30.305,9,64,"clear"
0.278048780487805,"fall",2012,"Sep","Wednesday",10,"No",25.42,30.305,9,61,"clear"
0.219827586206897,"fall",2012,"Sep","Wednesday",11,"No",27.06,31.06,13,50,"clear"
0.25,"fall",2012,"Sep","Wednesday",12,"No",27.88,31.82,9,36,"clear"
0.263157894736842,"fall",2012,"Sep","Wednesday",13,"No",28.7,31.82,9,34,"clear"
0.280575539568345,"fall",2012,"Sep","Wednesday",14,"No",28.7,31.82,11,37,"clear"
0.235849056603774,"fall",2012,"Sep","Wednesday",15,"No",29.52,32.575,9,37,"clear"
0.176817288801572,"fall",2012,"Sep","Wednesday",16,"No",29.52,32.575,11,37,"clear"
0.123243243243243,"fall",2012,"Sep","Wednesday",17,"No",28.7,31.82,20,41,"clear"
0.0931422722620266,"fall",2012,"Sep","Wednesday",18,"No",27.06,31.06,17,44,"clear"
0.122834645669291,"fall",2012,"Sep","Wednesday",19,"No",26.24,31.06,13,50,"clear"
0.0808510638297872,"fall",2012,"Sep","Wednesday",20,"No",25.42,31.06,9,57,"clear"
0.0882352941176471,"fall",2012,"Sep","Wednesday",21,"No",24.6,30.305,9,60,"clear"
0.108490566037736,"fall",2012,"Sep","Wednesday",22,"No",22.96,26.515,6,64,"clear"
0.125984251968504,"fall",2012,"Sep","Wednesday",23,"No",22.96,26.515,7,68,"clear"
0.192982456140351,"fall",2012,"Sep","Thursday",0,"No",22.96,26.515,6,73,"clear"
0.214285714285714,"fall",2012,"Sep","Thursday",1,"No",22.14,25.76,6,77,"clear"
0,"fall",2012,"Sep","Thursday",2,"No",22.14,25.76,0,77,"clear"
0.181818181818182,"fall",2012,"Sep","Thursday",3,"No",21.32,25,0,83,"clear"
0,"fall",2012,"Sep","Thursday",4,"No",21.32,25,0,83,"clear"
0.0526315789473684,"fall",2012,"Sep","Thursday",5,"No",21.32,25,0,83,"clear"
0.0461538461538462,"fall",2012,"Sep","Thursday",6,"No",20.5,24.24,0,82,"clear"
0.0385288966725044,"fall",2012,"Sep","Thursday",7,"No",22.14,25.76,0,77,"clear"
0.0435356200527705,"fall",2012,"Sep","Thursday",8,"No",22.96,26.515,0,73,"clear"
0.136094674556213,"fall",2012,"Sep","Thursday",9,"No",24.6,30.305,6,64,"clear"
0.297169811320755,"fall",2012,"Sep","Thursday",10,"No",26.24,31.06,6,61,"clear"
0.279527559055118,"fall",2012,"Sep","Thursday",11,"No",27.06,31.06,11,50,"clear"
0.191919191919192,"fall",2012,"Sep","Thursday",12,"No",27.88,31.82,7,44,"clear"
0.212014134275618,"fall",2012,"Sep","Thursday",13,"No",28.7,31.82,0,42,"clear"
0.218978102189781,"fall",2012,"Sep","Thursday",14,"No",29.52,32.575,9,39,"clear"
0.28125,"fall",2012,"Sep","Thursday",15,"No",29.52,32.575,7,42,"clear"
0.173116089613035,"fall",2012,"Sep","Thursday",16,"No",29.52,32.575,6,39,"clear"
0.10972850678733,"fall",2012,"Sep","Thursday",17,"No",29.52,32.575,13,42,"clear"
0.126760563380282,"fall",2012,"Sep","Thursday",18,"No",27.88,31.82,17,57,"clear"
0.118694362017804,"fall",2012,"Sep","Thursday",19,"No",26.24,30.305,9,65,"clear"
0.118790496760259,"fall",2012,"Sep","Thursday",20,"No",25.42,30.305,7,69,"clear"
0.082018927444795,"fall",2012,"Sep","Thursday",21,"No",25.42,30.305,7,65,"clear"
0.111553784860558,"fall",2012,"Sep","Thursday",22,"No",24.6,29.545,9,69,"clear"
0.194117647058824,"fall",2012,"Sep","Thursday",23,"No",23.78,27.275,7,73,"clear"
0.275862068965517,"fall",2012,"Sep","Friday",0,"No",22.96,26.515,6,73,"clear"
0.146341463414634,"fall",2012,"Sep","Friday",1,"No",22.96,26.515,6,73,"clear"
0.233333333333333,"fall",2012,"Sep","Friday",2,"No",22.96,26.515,0,73,"clear"
0.357142857142857,"fall",2012,"Sep","Friday",3,"No",22.14,25.76,0,77,"clear"
0.0833333333333333,"fall",2012,"Sep","Friday",4,"No",22.14,25.76,0,77,"clear"
0.024390243902439,"fall",2012,"Sep","Friday",5,"No",22.14,25.76,0,83,"clear"
0.0526315789473684,"fall",2012,"Sep","Friday",6,"No",22.14,25.76,0,88,"clear"
0.0374449339207048,"fall",2012,"Sep","Friday",7,"No",22.96,26.515,0,88,"mist"
0.066579634464752,"fall",2012,"Sep","Friday",8,"No",24.6,28.79,11,78,"mist"
0.132564841498559,"fall",2012,"Sep","Friday",9,"No",25.42,29.545,11,78,"mist"
0.304878048780488,"fall",2012,"Sep","Friday",10,"No",27.88,31.82,0,65,"mist"
0.3,"fall",2012,"Sep","Friday",11,"No",27.88,31.82,7,61,"mist"
0.290953545232274,"fall",2012,"Sep","Friday",12,"No",28.7,32.575,13,54,"mist"
0.262254901960784,"fall",2012,"Sep","Friday",13,"No",28.7,32.575,13,54,"mist"
0.304582210242588,"fall",2012,"Sep","Friday",14,"No",29.52,32.575,11,45,"mist"
0.256130790190736,"fall",2012,"Sep","Friday",15,"No",29.52,33.335,9,48,"mist"
0.19360568383659,"fall",2012,"Sep","Friday",16,"No",29.52,33.335,0,51,"mist"
0.15324384787472,"fall",2012,"Sep","Friday",17,"No",29.52,33.335,13,51,"clear"
0.143564356435644,"fall",2012,"Sep","Friday",18,"No",29.52,32.575,15,45,"clear"
0.143350604490501,"fall",2012,"Sep","Friday",19,"No",27.88,31.82,11,57,"clear"
0.165841584158416,"fall",2012,"Sep","Friday",20,"No",27.06,31.06,7,61,"clear"
0.134615384615385,"fall",2012,"Sep","Friday",21,"No",26.24,30.305,15,73,"clear"
0.174672489082969,"fall",2012,"Sep","Friday",22,"No",25.42,28.79,13,83,"clear"
0.138461538461538,"fall",2012,"Sep","Friday",23,"No",25.42,29.545,6,78,"clear"
0.183574879227053,"fall",2012,"Sep","Saturday",0,"No",24.6,28.03,7,83,"clear"
0.073394495412844,"fall",2012,"Sep","Saturday",1,"No",24.6,29.545,0,73,"clear"
0.193548387096774,"fall",2012,"Sep","Saturday",2,"No",23.78,27.275,7,78,"clear"
0.162162162162162,"fall",2012,"Sep","Saturday",3,"No",24.6,29.545,17,73,"clear"
0.5,"fall",2012,"Sep","Saturday",4,"No",24.6,29.545,24,69,"mist"
0.0625,"fall",2012,"Sep","Saturday",5,"No",23.78,27.275,35,60,"clear"
0.181818181818182,"fall",2012,"Sep","Saturday",6,"No",22.14,25.76,28,49,"clear"
0.136986301369863,"fall",2012,"Sep","Saturday",7,"No",22.14,25.76,19,52,"clear"
0.202830188679245,"fall",2012,"Sep","Saturday",8,"No",22.96,26.515,28,49,"clear"
0.230994152046784,"fall",2012,"Sep","Saturday",9,"No",24.6,31.06,28,43,"clear"
0.269230769230769,"fall",2012,"Sep","Saturday",10,"No",25.42,31.06,26,41,"clear"
0.363636363636364,"fall",2012,"Sep","Saturday",11,"No",26.24,31.06,26,38,"clear"
0.406515580736544,"fall",2012,"Sep","Saturday",12,"No",27.06,31.06,24,36,"clear"
0.464488636363636,"fall",2012,"Sep","Saturday",13,"No",27.88,31.82,13,36,"clear"
0.454545454545455,"fall",2012,"Sep","Saturday",14,"No",27.88,31.82,22,34,"clear"
0.477064220183486,"fall",2012,"Sep","Saturday",15,"No",27.88,31.82,19,34,"mist"
0.446998722860792,"fall",2012,"Sep","Saturday",16,"No",27.06,31.06,15,36,"mist"
0.404663923182442,"fall",2012,"Sep","Saturday",17,"No",27.06,31.06,17,36,"mist"
0.37785016286645,"fall",2012,"Sep","Saturday",18,"No",26.24,31.06,19,36,"mist"
0.353556485355649,"fall",2012,"Sep","Saturday",19,"No",25.42,31.06,11,41,"clear"
0.26969696969697,"fall",2012,"Sep","Saturday",20,"No",24.6,31.06,6,43,"clear"
0.290540540540541,"fall",2012,"Sep","Saturday",21,"No",22.96,26.515,7,52,"clear"
0.293906810035842,"fall",2012,"Sep","Saturday",22,"No",22.96,26.515,0,52,"clear"
0.205240174672489,"fall",2012,"Sep","Saturday",23,"No",22.14,25.76,0,60,"clear"
0.185430463576159,"fall",2012,"Sep","Sunday",0,"No",22.14,25.76,0,64,"clear"
0.299145299145299,"fall",2012,"Sep","Sunday",1,"No",22.14,25.76,0,64,"clear"
0.303370786516854,"fall",2012,"Sep","Sunday",2,"No",21.32,25,0,63,"clear"
0.208333333333333,"fall",2012,"Sep","Sunday",3,"No",20.5,24.24,0,68,"clear"
0.25,"fall",2012,"Sep","Sunday",4,"No",20.5,24.24,0,72,"clear"
0.230769230769231,"fall",2012,"Sep","Sunday",5,"No",20.5,24.24,0,72,"clear"
0.257142857142857,"fall",2012,"Sep","Sunday",6,"No",20.5,24.24,0,72,"clear"
0.394366197183099,"fall",2012,"Sep","Sunday",7,"No",20.5,24.24,7,77,"clear"
0.265625,"fall",2012,"Sep","Sunday",8,"No",22.14,25.76,11,64,"clear"
0.236486486486486,"fall",2012,"Sep","Sunday",9,"No",23.78,27.275,9,60,"clear"
0.326530612244898,"fall",2012,"Sep","Sunday",10,"No",25.42,31.06,7,50,"clear"
0.32737030411449,"fall",2012,"Sep","Sunday",11,"No",26.24,31.06,11,47,"clear"
0.286585365853659,"fall",2012,"Sep","Sunday",12,"No",27.06,31.06,11,44,"clear"
0.345821325648415,"fall",2012,"Sep","Sunday",13,"No",26.24,31.06,11,41,"clear"
0.354330708661417,"fall",2012,"Sep","Sunday",14,"No",27.06,31.06,9,39,"clear"
0.385996409335727,"fall",2012,"Sep","Sunday",15,"No",26.24,31.06,11,41,"clear"
0.325503355704698,"fall",2012,"Sep","Sunday",16,"No",26.24,31.06,11,44,"clear"
0.310526315789474,"fall",2012,"Sep","Sunday",17,"No",27.06,31.06,0,41,"clear"
0.249480249480249,"fall",2012,"Sep","Sunday",18,"No",25.42,31.06,11,50,"clear"
0.225806451612903,"fall",2012,"Sep","Sunday",19,"No",25.42,31.06,9,50,"clear"
0.175925925925926,"fall",2012,"Sep","Sunday",20,"No",24.6,31.06,7,53,"clear"
